"date","date_time","FD20_flux","FD21_flux","FD20_flux_median","FD21_flux_median","soil_CO2_5cm","soil_CO2_15cm","soil_CO2_25cm","soil_temp_5cm","soil_temp_15cm","soil_temp_25cm","ATM_temp"
2017-08-06,2017-08-06 00:00:00,0.357562388,1.095635589,0.357562388,1.095635589,975,-9999,5424,7.016,6.465,5.43,-9999
2017-08-06,2017-08-06 01:00:00,0.434795863,1.095635589,0.434795863,1.095635589,984,-9999,5449,6.56,6.267,5.508,-9999
2017-08-06,2017-08-06 02:00:00,0.529192334,1.347580093,0.466261353,1.222253853,1046,-9999,5457,5.789,6.168,5.392,-9999
2017-08-06,2017-08-06 03:00:00,0.529192334,1.222253853,0.529192334,1.222253853,1069,-9999,5486,5.608,6.004,5.331,-9999
2017-08-06,2017-08-06 04:00:00,0.466261353,1.241634199,0.529192334,1.222253853,998,-9999,5503,5.402,5.782,5.212,-9999
2017-08-06,2017-08-06 05:00:00,0.66840329,1.17961709,0.529192334,1.17961709,1002,-9999,5516,5.511,5.718,5.131,-9999
2017-08-06,2017-08-06 06:00:00,0.559704324,1.115015935,0.466261353,1.17961709,999,-9999,5486,5.577,5.646,5.007,-9999
2017-08-06,2017-08-06 07:00:00,0.388074378,1.17961709,0.388074378,1.115015935,1012,3895,5486,5.666,5.477,5.045,-9999
2017-08-06,2017-08-06 08:00:00,0.279375412,1.095635589,0.295584907,1.095635589,953,3838,5485,5.722,5.325,4.962,-9999
2017-08-06,2017-08-06 09:00:00,0.295584907,1.011654087,0.295584907,1.011654087,940,3843,5493,5.905,5.352,4.73,-9999
2017-08-06,2017-08-06 10:00:00,0.202141936,0.801054322,0.295584907,0.926380563,903,3809,5509,6.231,5.23,4.815,-9999
2017-08-06,2017-08-06 11:00:00,0.295584907,0.779089929,0.295584907,0.801054322,864,3806,5499,6.66,5.176,4.71,-9999
2017-08-06,2017-08-06 12:00:00,0.327050397,0.926380563,0.295584907,0.801054322,874,3750,5525,7.546,5.237,4.632,-9999
2017-08-06,2017-08-06 13:00:00,0.389027878,0.715780797,0.327050397,0.842399061,877,3706,-9999,7.996,5.344,4.531,-9999
2017-08-06,2017-08-06 14:00:00,0.264119417,0.885035824,0.327050397,0.863071431,887,3641,-9999,8.74,5.319,4.61,-9999
2017-08-06,2017-08-06 15:00:00,0.357562388,0.842399061,0.264119417,0.863071431,898,3641,-9999,9.05,5.436,4.606,-9999
2017-08-06,2017-08-06 16:00:00,0.264119417,0.863071431,0.264119417,0.885035824,898,3576,-9999,9.22,5.44,4.697,-9999
2017-08-06,2017-08-06 17:00:00,0.248863422,0.967725302,0.264119417,0.967725302,923,3566,-9999,9.17,5.468,4.604,-9999
2017-08-06,2017-08-06 18:00:00,0.295584907,1.094343566,0.264119417,1.094343566,923,3566,-9999,9.14,5.596,4.646,-9999
2017-08-06,2017-08-06 19:00:00,0.186885941,1.17961709,0.280328912,1.094343566,931,3565,-9999,9.22,5.629,4.748,-9999
2017-08-06,2017-08-06 20:00:00,0.280328912,1.094343566,0.295584907,1.094343566,926,3584,-9999,8.93,5.78,4.813,-9999
2017-08-06,2017-08-06 21:00:00,0.341352893,1.158944721,0.310840902,1.094343566,926,3582,-9999,8.29,5.759,4.791,-9999
2017-08-06,2017-08-06 22:00:00,0.310840902,0.926380563,0.341352893,0.989689695,880,3618,-9999,7.789,5.723,4.669,-9999
2017-08-06,2017-08-06 23:00:00,0.342306392,0.989689695,0.342306392,0.926380563,883,3587,-9999,7.306,5.514,4.737,-9999
2017-08-07,2017-08-07 00:00:00,0.451005358,0.905708193,0.372818383,0.926380563,901,3584,-9999,6.926,5.685,4.718,-9999
2017-08-07,2017-08-07 01:00:00,0.372818383,0.905708193,0.372818383,0.967725302,909,3582,5393,6.683,5.51,4.733,-9999
2017-08-07,2017-08-07 02:00:00,0.388074378,0.967725302,0.372818383,0.967725302,942,3597,5372,6.532,5.411,4.702,-9999
2017-08-07,2017-08-07 03:00:00,0.357562388,1.032326457,0.357562388,0.967725302,971,3587,5392,6.507,5.351,4.557,-9999
2017-08-07,2017-08-07 04:00:00,0.248863422,0.967725302,0.295584907,0.967725302,945,3605,5382,6.213,5.229,4.676,-9999
2017-08-07,2017-08-07 05:00:00,0.295584907,0.967725302,0.295584907,0.967725302,940,3633,5400,6.193,5.279,4.622,-9999
2017-08-07,2017-08-07 06:00:00,0.279375412,0.947052932,0.295584907,0.967725302,955,3643,5408,6.133,5.184,4.441,-9999
2017-08-07,2017-08-07 07:00:00,0.295584907,0.989689695,0.295584907,0.967725302,953,3635,5434,6.193,5.141,4.588,-9999
2017-08-07,2017-08-07 08:00:00,0.326096897,1.031034434,0.295584907,0.947052932,949,3631,5424,6.51,5.13,4.387,-9999
2017-08-07,2017-08-07 09:00:00,0.279375412,0.905708193,0.295584907,0.905708193,957,3657,5428,6.99,5.093,4.471,-9999
2017-08-07,2017-08-07 10:00:00,0.326096897,0.863071431,0.326096897,0.863071431,962,3631,5491,8.03,4.963,4.393,-9999
2017-08-07,2017-08-07 11:00:00,0.171629946,0.779089929,0.279375412,0.863071431,991,3633,5432,8.63,5.114,4.336,-9999
2017-08-07,2017-08-07 12:00:00,0.357562388,0.863071431,0.171629946,0.863071431,996,3609,5419,10.02,5.122,4.431,-9999
2017-08-07,2017-08-07 13:00:00,0.139210956,0.926380563,0.171629946,0.779089929,984,3602,5274,10.48,5.2,4.353,-9999
2017-08-07,2017-08-07 14:00:00,0.170676446,0.779089929,0.217397932,0.779089929,1005,3636,5115,11.06,5.55,4.393,-9999
2017-08-07,2017-08-07 15:00:00,0.217397932,0.421199531,0.186885941,0.421199531,965,3647,5081,11.31,5.589,4.466,-9999
2017-08-07,2017-08-07 16:00:00,0.248863422,0.31654566,0.217397932,0.31654566,908,3642,5070,11.93,5.739,4.53,-9999
2017-08-07,2017-08-07 17:00:00,0.186885941,0.294581267,0.218351431,0.31654566,903,3637,5129,12.12,5.915,4.637,-9999
2017-08-07,2017-08-07 18:00:00,0.326096897,0.31654566,0.218351431,0.31654566,896,3627,5121,11.72,6.114,4.699,-9999
2017-08-07,2017-08-07 19:00:00,0.218351431,0.46254427,0.218351431,0.31654566,935,3668,5136,11.29,6.214,4.868,-9999
2017-08-07,2017-08-07 20:00:00,0.217397932,0.294581267,0.264119417,0.419907508,901,3697,5113,10.65,6.359,4.978,-9999
2017-08-07,2017-08-07 21:00:00,0.264119417,0.419907508,0.264119417,0.46254427,927,3722,5161,10.39,6.426,4.941,-9999
2017-08-07,2017-08-07 22:00:00,0.279375412,0.631799296,0.279375412,0.631799296,965,3749,5194,9.79,6.268,5.112,-9999
2017-08-07,2017-08-07 23:00:00,0.450051858,1.22096183,0.450051858,1.157652698,1028,3749,5234,9.27,6.258,4.981,-9999
2017-08-08,2017-08-08 00:00:00,-9999,1.431561595,-9999,1.17961709,1079,3772,5305,8.73,6.257,4.876,-9999
2017-08-08,2017-08-08 01:00:00,0.497726843,1.157652698,0.497726843,1.20028946,1079,3791,5379,8.41,6.206,4.963,-9999
2017-08-08,2017-08-08 02:00:00,-9999,1.17961709,-9999,1.17961709,1089,3843,5463,7.842,6.172,4.999,-9999
2017-08-08,2017-08-08 03:00:00,-9999,-9999,-9999,-9999,-9999,-9999,5488,7.528,6.115,5.063,-9999
2017-08-08,2017-08-08 04:00:00,-9999,1.20028946,-9999,1.17961709,-9999,-9999,5519,7.592,5.956,4.851,-9999
2017-08-08,2017-08-08 05:00:00,-9999,1.052998827,-9999,1.20028946,1147,-9999,5498,7.463,5.827,4.911,-9999
2017-08-08,2017-08-08 06:00:00,0.606425809,1.263598592,0.497726843,1.20028946,1154,-9999,5504,7.487,5.798,4.9,-9999
2017-08-08,2017-08-08 07:00:00,0.621681804,-9999,0.497726843,-9999,-9999,-9999,5491,7.792,5.639,4.914,-9999
2017-08-08,2017-08-08 08:00:00,0.248863422,1.284270961,0.389027878,1.20028946,1116,3874,5388,8.17,5.692,4.777,-9999
2017-08-08,2017-08-08 09:00:00,0.389027878,1.20028946,0.265072917,1.20028946,1051,3822,5295,8.9,5.731,4.781,-9999
2017-08-08,2017-08-08 10:00:00,0.232653927,0.631799296,0.248863422,0.842399061,993,3765,5212,9.21,5.715,4.713,-9999
2017-08-08,2017-08-08 11:00:00,0.265072917,0.842399061,0.232653927,0.842399061,962,3729,5098,10.06,5.678,4.676,-9999
2017-08-08,2017-08-08 12:00:00,0.217397932,0.715780797,0.217397932,0.715780797,942,3716,4961,10.23,5.864,4.742,-9999
2017-08-08,2017-08-08 13:00:00,0.109652466,0.842399061,0.109652466,0.715780797,950,3698,4792,10.45,5.982,4.825,-9999
2017-08-08,2017-08-08 14:00:00,0.093442971,0.695108428,0.109652466,0.695108428,948,3683,4573,10.76,5.914,4.861,-9999
2017-08-08,2017-08-08 15:00:00,0.061977481,0.46254427,0.109652466,0.674436058,908,3657,4317,11.12,6.162,4.815,-9999
2017-08-08,2017-08-08 16:00:00,0.155420451,0.568490164,0.108698966,0.589162534,893,3627,4047,11.25,6.102,4.859,-9999
2017-08-08,2017-08-08 17:00:00,0.155420451,0.674436058,0.155420451,0.589162534,909,3596,3848,11.83,6.321,4.975,-9999
2017-08-08,2017-08-08 18:00:00,0.108698966,0.589162534,0.155420451,0.674436058,883,3588,3703,11.96,6.264,5.108,-9999
2017-08-08,2017-08-08 19:00:00,0.218351431,0.674436058,0.218351431,0.674436058,881,3571,3549,12.67,6.465,5.102,-9999
2017-08-08,2017-08-08 20:00:00,0.233607427,0.926380563,0.233607427,0.73774519,922,3576,3431,12.11,6.54,5.143,-9999
2017-08-08,2017-08-08 21:00:00,0.295584907,1.011654087,0.295584907,0.73774519,924,3580,3321,12.13,6.649,5.217,-9999
2017-08-08,2017-08-08 22:00:00,0.465307854,0.73774519,0.295584907,0.90441617,974,3594,3303,11.27,6.637,5.102,-9999
2017-08-08,2017-08-08 23:00:00,0.419539868,0.547817794,0.295584907,0.90441617,955,3609,3348,10.25,6.661,5.333,-9999
2017-08-09,2017-08-09 00:00:00,0.232653927,0.90441617,0.232653927,0.90441617,968,3622,3358,9.04,6.638,5.413,-9999
2017-08-09,2017-08-09 01:00:00,0.078186975,1.116307958,0.170676446,0.926380563,970,3649,3390,8.64,6.486,5.296,-9999
2017-08-09,2017-08-09 02:00:00,0.155420451,1.326907724,0.170676446,0.926380563,916,3633,3423,8.12,6.602,5.36,-9999
2017-08-09,2017-08-09 03:00:00,0.170676446,0.926380563,0.170676446,1.095635589,914,3693,3483,7.995,6.187,5.359,-9999
2017-08-09,2017-08-09 04:00:00,0.279375412,0.611126926,0.248863422,0.926380563,929,3659,3486,7.905,6.184,5.062,-9999
2017-08-09,2017-08-09 05:00:00,0.264119417,1.095635589,0.248863422,0.611126926,914,3656,3547,8.09,6.16,5.107,-9999
2017-08-09,2017-08-09 06:00:00,0.248863422,0.379854791,0.264119417,0.611126926,857,3644,3566,8.14,6.113,5.112,-9999
2017-08-09,2017-08-09 07:00:00,0.233607427,0.273908897,0.248863422,0.484508663,831,3669,3612,8.04,6.079,5.13,-9999
2017-08-09,2017-08-09 08:00:00,0.279375412,0.821726692,0.233607427,0.379854791,877,3617,3596,8.3,5.889,5.13,-9999
2017-08-09,2017-08-09 09:00:00,0.202141936,0.484508663,0.233607427,0.4418719,857,3607,3620,8.61,5.999,4.946,-9999
2017-08-09,2017-08-09 10:00:00,0.170676446,0.294581267,0.202141936,0.4418719,838,3605,3633,8.51,5.899,4.915,-9999
2017-08-09,2017-08-09 11:00:00,0.279375412,0.4418719,0.186885941,0.4418719,775.8,3609,3640,7.891,5.842,5.134,-9999
2017-08-09,2017-08-09 12:00:00,0.186885941,0.337218029,0.170676446,0.337218029,736.7,3609,3680,7.122,5.83,5.001,-9999
2017-08-09,2017-08-09 13:00:00,0.123954961,0.46254427,0.185932442,0.337218029,725.3,3592,3739,6.871,5.855,4.991,-9999
2017-08-09,2017-08-09 14:00:00,0.078186975,0.063309132,0.123954961,0.337218029,700.8,3607,3788,6.794,5.76,5.017,-9999
2017-08-09,2017-08-09 15:00:00,0.185932442,0.083981502,0.078186975,0.083981502,668.3,3620,3749,7.034,5.828,4.947,-9999
2017-08-09,2017-08-09 16:00:00,0.077233476,0.379854791,0.078186975,0.083981502,691.1,3582,3760,7.273,5.774,4.859,-9999
2017-08-09,2017-08-09 17:00:00,0.077233476,0.063309132,0.139210956,0.104653871,699.2,3576,3742,7.719,5.704,4.754,-9999
2017-08-09,2017-08-09 18:00:00,0.139210956,0.104653871,0.139210956,0.104653871,712.3,3612,3682,7.542,5.854,4.852,-9999
2017-08-09,2017-08-09 19:00:00,0.265072917,0.188635373,0.139210956,0.104653871,731.8,3586,3638,7.075,5.782,4.746,-9999
2017-08-09,2017-08-09 20:00:00,0.139210956,-0.02067237,0.139210956,0.104653871,731.8,3576,3613,6.637,5.758,4.756,-9999
2017-08-09,2017-08-09 21:00:00,0.108698966,0.210599765,0.233607427,0.126618264,741.6,3543,3602,6.27,5.563,4.855,-9999
2017-08-09,2017-08-09 22:00:00,0.233607427,0.063309132,0.233607427,0.126618264,757.9,3558,3568,5.88,5.414,4.741,-9999
2017-08-09,2017-08-09 23:00:00,0.248863422,0.126618264,0.233607427,0.210599765,740,3576,3571,5.504,5.486,4.709,-9999
2017-08-10,2017-08-10 00:00:00,0.357562388,0.210599765,0.233607427,0.210599765,793.8,3560,3566,5.017,5.328,4.637,-9999
2017-08-10,2017-08-10 01:00:00,0.046721485,0.337218029,0.202141936,0.294581267,787.3,3516,3589,4.67,5.24,4.566,-9999
2017-08-10,2017-08-10 02:00:00,0.093442971,0.357890399,0.202141936,0.337218029,751.4,3514,3560,4.544,4.993,4.371,-9999
2017-08-10,2017-08-10 03:00:00,0.202141936,0.294581267,0.202141936,0.357890399,733.5,3505,3531,4.274,4.862,4.395,-9999
2017-08-10,2017-08-10 04:00:00,0.528238834,0.484508663,0.342306392,0.484508663,848,3519,3524,4.162,4.802,4.335,-9999
2017-08-10,2017-08-10 05:00:00,0.481517349,0.863071431,0.342306392,0.863071431,872,3531,3544,4.007,4.699,4.25,-9999
2017-08-10,2017-08-10 06:00:00,0.342306392,0.905708193,0.342306392,0.863071431,880,3505,3559,3.898,4.659,4.192,-9999
2017-08-10,2017-08-10 07:00:00,0.247909922,0.927672586,0.310840902,0.863071431,849,3464,3546,4.102,4.517,4.258,-9999
2017-08-10,2017-08-10 08:00:00,0.310840902,0.757125537,0.247909922,0.757125537,823,3467,3472,4.193,4.556,4.054,-9999
2017-08-10,2017-08-10 09:00:00,0.185932442,0.631799296,0.185932442,0.73774519,825,3466,3431,3.821,4.427,3.873,-9999
2017-08-10,2017-08-10 10:00:00,0.123954961,0.73774519,0.185932442,0.631799296,830,3434,3383,4.161,4.438,4.023,-9999
2017-08-10,2017-08-10 11:00:00,0.061977481,0.611126926,0.123954961,0.611126926,827,3438,3332,4.653,4.325,3.892,-9999
2017-08-10,2017-08-10 12:00:00,0.202141936,0.443163923,0.123954961,0.443163923,792.1,3449,3224,6.153,4.236,3.82,-9999
2017-08-10,2017-08-10 13:00:00,0,0.359182422,0.061977481,0.443163923,779.1,3400,3136,7.446,4.324,3.926,-9999
2017-08-10,2017-08-10 14:00:00,0.123954961,0.253236528,0.046721485,0.443163923,753,3359,2997,8.84,4.462,3.77,-9999
2017-08-10,2017-08-10 15:00:00,0.03146549,0.547817794,0.03146549,0.399235138,754.6,3252,2825,9.75,4.688,3.996,-9999
2017-08-10,2017-08-10 16:00:00,0.046721485,0.73774519,0.03146549,0.4418719,777.5,3232,2712,10.67,4.756,4.013,-9999
2017-08-10,2017-08-10 17:00:00,0.015255995,0.399235138,0.03146549,0.547817794,746.2,3221,2566,9.96,5.01,3.937,-9999
2017-08-10,2017-08-10 18:00:00,0.015255995,0.4418719,0.03146549,0.46254427,746.2,3213,2485,10.07,5.149,4.077,-9999
2017-08-10,2017-08-10 19:00:00,0.03146549,0.547817794,0.03146549,0.4418719,777.2,3211,2447,10.26,5.21,4.052,-9999
2017-08-10,2017-08-10 20:00:00,0.046721485,0.46254427,0.046721485,0.46254427,820,3252,2477,10.12,5.459,4.232,-9999
2017-08-10,2017-08-10 21:00:00,0.140164456,0.210599765,0.140164456,0.484508663,780.4,3259,2561,9.82,5.457,4.316,-9999
2017-08-10,2017-08-10 22:00:00,0.155420451,0.715780797,0.140164456,0.484508663,867,3308,2649,9.01,5.635,4.322,-9999
2017-08-10,2017-08-10 23:00:00,0.248863422,0.484508663,0.155420451,0.527145425,901,3330,2741,8.71,5.634,4.459,-9999
2017-08-11,2017-08-11 00:00:00,0.046721485,0.926380563,0.155420451,0.527145425,834,3346,2794,8.02,5.572,4.535,-9999
2017-08-11,2017-08-11 01:00:00,0.170676446,0.527145425,0.108698966,0.484508663,792.1,3338,2841,7.693,5.505,4.434,-9999
2017-08-11,2017-08-11 02:00:00,0.108698966,0.463836293,0.108698966,0.463836293,762.8,3340,2890,7.382,5.624,4.363,-9999
2017-08-11,2017-08-11 03:00:00,0.108698966,0.231272135,0.108698966,0.31654566,715.5,3349,2934,7.373,5.357,4.406,-9999
2017-08-11,2017-08-11 04:00:00,0.295584907,0.31654566,0.108698966,0.315253636,696,3323,2957,7.005,5.402,4.417,-9999
2017-08-11,2017-08-11 05:00:00,0.046721485,0.104653871,0.046721485,0.273908897,656.8,3353,3015,6.091,5.332,4.399,-9999
2017-08-11,2017-08-11 06:00:00,0.03051199,0.315253636,0.046721485,0.315253636,596.5,3351,3054,5.217,5.234,4.404,-9999
2017-08-11,2017-08-11 07:00:00,0.046721485,0.273908897,0.046721485,0.294581267,606.4,3389,3166,4.592,5.11,4.402,-9999
2017-08-11,2017-08-11 08:00:00,0.077233476,0.337218029,0.077233476,0.294581267,619.6,3414,3274,4.4,4.901,4.331,-9999
2017-08-11,2017-08-11 09:00:00,0.093442971,0.294581267,0.077233476,0.273908897,622.8,3453,3326,4.169,4.809,4.203,-9999
2017-08-11,2017-08-11 10:00:00,0.170676446,0.104653871,0.093442971,0.232564158,673.4,3440,3430,3.897,4.676,4.209,-9999
2017-08-11,2017-08-11 11:00:00,0.06293098,0.232564158,0.093442971,0.232564158,647.3,3440,-9999,3.749,4.51,3.957,-9999
2017-08-11,2017-08-11 12:00:00,0.108698966,0.210599765,0.108698966,0.232564158,648.9,3465,-9999,4.074,4.507,4.109,4.212
2017-08-11,2017-08-11 13:00:00,0.061977481,0.484508663,0.108698966,0.251944505,657.1,3460,-9999,4.544,4.458,3.973,4.942
2017-08-11,2017-08-11 14:00:00,0.108698966,0.251944505,0.108698966,0.31654566,678.3,3468,-9999,4.87,4.352,3.85,4.161
2017-08-11,2017-08-11 15:00:00,0.247909922,0.31654566,0.124908461,0.421199531,661.9,3456,3442,4.578,4.353,3.765,3.488
2017-08-11,2017-08-11 16:00:00,0.124908461,0.568490164,0.124908461,0.335926006,660.3,3372,3417,4.592,4.35,3.848,3.813
2017-08-11,2017-08-11 17:00:00,0.185932442,0.421199531,0.185932442,0.421199531,666.8,3346,3381,4.807,4.237,3.873,3.977
2017-08-11,2017-08-11 18:00:00,0.108698966,0.335926006,0.124908461,0.484508663,671.7,3280,3332,4.357,4.392,3.769,3.318
2017-08-11,2017-08-11 19:00:00,0.185932442,0.484508663,0.170676446,0.484508663,666.8,3259,3280,4.234,4.269,3.819,2.883
2017-08-11,2017-08-11 20:00:00,0.108698966,0.736453167,0.170676446,0.568490164,684.8,3244,2910,4.373,4.183,3.767,2.589
2017-08-11,2017-08-11 21:00:00,0.170676446,0.674436058,0.185932442,0.611126926,709.2,3230,2874,4.077,4.164,3.713,2.396
2017-08-11,2017-08-11 22:00:00,0.342306392,0.568490164,0.171629946,0.674436058,709.2,3271,2824,3.777,4.14,3.621,2.754
2017-08-11,2017-08-11 23:00:00,0.327050397,0.611126926,0.233607427,0.674436058,712.5,3277,2796,3.14,4.092,3.555,2.098
2017-08-12,2017-08-12 00:00:00,0.171629946,0.674436058,0.233607427,0.631799296,746.7,3316,2855,2.695,3.891,3.579,1.914
2017-08-12,2017-08-12 01:00:00,0.233607427,0.695108428,0.233607427,0.674436058,738.6,3440,3073,2.446,4.006,3.382,1.89
2017-08-12,2017-08-12 02:00:00,0.186885941,0.631799296,0.233607427,0.674436058,748.4,3528,2876,2.282,3.86,3.444,1.692
2017-08-12,2017-08-12 03:00:00,0.280328912,0.779089929,0.233607427,0.652471666,746.7,3564,2723,2.291,3.695,3.487,2.065
2017-08-12,2017-08-12 04:00:00,0.310840902,0.527145425,0.264119417,0.631799296,719,3571,2615,2.324,3.573,3.296,1.855
2017-08-12,2017-08-12 05:00:00,0.171629946,0.652471666,0.264119417,0.547817794,696.2,3525,2482,2.14,3.441,3.199,1.689
2017-08-12,2017-08-12 06:00:00,0.264119417,0.547817794,0.232653927,0.527145425,678.3,3509,2400,1.896,3.406,3.128,1.409
2017-08-12,2017-08-12 07:00:00,0.232653927,0.505181032,0.232653927,0.505181032,657.1,3501,2380,2.151,3.365,3.088,1.716
2017-08-12,2017-08-12 08:00:00,-9999,0.4418719,-9999,0.484508663,663.6,3540,2286,2.123,3.147,3.043,1.619
2017-08-12,2017-08-12 09:00:00,0.201188437,0.484508663,0.232653927,0.484508663,658.7,-9999,2266,2.482,3.228,2.985,1.787
2017-08-12,2017-08-12 10:00:00,0.310840902,0.421199531,0.201188437,0.4418719,662,-9999,2131,3.048,3.048,3.013,2.249
2017-08-12,2017-08-12 11:00:00,0.108698966,0.631799296,0.201188437,0.421199531,668.5,-9999,2064,3.505,3.089,2.95,2.378
2017-08-12,2017-08-12 12:00:00,0.185932442,0.378562768,0.264119417,0.378562768,671.7,-9999,2015,4.347,3.256,2.84,3.499
2017-08-12,2017-08-12 13:00:00,0.279375412,0.378562768,0.264119417,0.378562768,627.7,-9999,1929,4.789,3.127,2.832,3.404
2017-08-12,2017-08-12 14:00:00,0.264119417,0.357890399,0.264119417,0.378562768,590,-9999,1881,4.927,3.248,2.884,4.062
2017-08-12,2017-08-12 15:00:00,0.310840902,0.357890399,0.264119417,0.357890399,604.7,-9999,1806,5.519,3.339,3.027,4.707
2017-08-12,2017-08-12 16:00:00,0.202141936,0.463836293,0.264119417,0.357890399,617.8,3560,1747,5.873,3.522,2.916,5.079
2017-08-12,2017-08-12 17:00:00,0.264119417,0.315253636,0.202141936,0.357890399,604.7,3508,1734,6.036,3.669,2.837,5.156
2017-08-12,2017-08-12 18:00:00,0.170676446,0.463836293,0.170676446,0.378562768,634,3406,1711,5.807,3.681,2.988,4.996
2017-08-12,2017-08-12 19:00:00,0.061977481,0.337218029,0.155420451,0.378562768,634,3297,1649,4.812,3.74,3.012,4.017
2017-08-12,2017-08-12 20:00:00,0.077233476,0.378562768,0.155420451,0.378562768,634,3224,1620,4.577,3.626,2.984,3.972
2017-08-12,2017-08-12 21:00:00,0.155420451,0.527145425,0.155420451,0.357890399,624.3,3172,1575,3.95,3.673,2.997,3.153
2017-08-12,2017-08-12 22:00:00,0.264119417,0.357890399,0.155420451,0.378562768,644,3148,1595,3.479,3.635,3.063,3.288
2017-08-12,2017-08-12 23:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-08-13,2017-08-13 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2017-08-13,2017-08-13 01:00:00,0.280328912,0.315253636,0.155420451,0.357890399,650.5,3059,1621,2.272,3.382,2.845,2.567
2017-08-13,2017-08-13 02:00:00,0.108698966,0.484508663,0.123954961,0.337218029,673.4,3015,1617,2.114,3.26,2.774,2.427
2017-08-13,2017-08-13 03:00:00,0.108698966,0.337218029,0.108698966,0.337218029,665.2,3020,1648,1.925,3.123,2.897,2.012
2017-08-13,2017-08-13 04:00:00,0.123954961,0.294581267,0.108698966,0.337218029,634.2,2990,1650,2.002,2.974,2.713,2.019
2017-08-13,2017-08-13 05:00:00,0.108698966,0.527145425,0.123954961,0.337218029,600,3016,1657,1.759,2.836,2.766,2.037
2017-08-13,2017-08-13 06:00:00,0.123954961,0.315253636,0.123954961,0.335926006,621.2,2979,1686,1.661,2.894,2.668,2.043
2017-08-13,2017-08-13 07:00:00,0.248863422,0.359182422,0.108698966,0.359182422,608.2,2990,1678,1.931,2.799,2.504,2.209
2017-08-13,2017-08-13 08:00:00,0.093442971,0.335926006,0.093442971,0.359182422,614.7,2927,1701,2.054,2.853,2.679,2.436
2017-08-13,2017-08-13 09:00:00,0.045767986,0.589162534,0.093442971,0.359182422,616.3,2910,1694,2.194,2.767,2.594,2.472
2017-08-13,2017-08-13 10:00:00,0.077233476,0.484508663,0.093442971,0.484508663,622.8,2889,1720,2.55,2.584,2.463,2.775
2017-08-13,2017-08-13 11:00:00,0.186885941,0.357890399,0.108698966,0.484508663,611.4,2892,1714,3.189,2.755,2.495,3.154
2017-08-13,2017-08-13 12:00:00,0.108698966,0.527145425,0.108698966,0.421199531,617.9,2879,1702,3.835,2.726,2.361,4.319
2017-08-13,2017-08-13 13:00:00,0.108698966,0.421199531,0.140164456,0.357890399,606.5,2843,1731,4.867,2.772,2.459,5.609
2017-08-13,2017-08-13 14:00:00,0.279375412,0.273908897,0.140164456,0.273908897,601.4,2843,1724,4.701,2.762,2.467,4.528
